# Exported on: 16.08.2024 15:16:16
Negroni|Aperitif|Klassiker|Tumbler||3 cl|Gin|3 cl|Bitterlikör|3 cl|roter Wermut||Orange|||||||||||||2|2|1|1|3||3|Alle Zutaten in ein mit Eiswürfeln gefüllten Tumbler füllen und vorsichtig umrühren; mit einer halben Orangenscheibe garnieren|normal|||War der Negroni ursprünglich schwarz?|Eine Diskussion unter Cocktail-Historikerin gibt es neuerdings um den Wortstamm. Das italienische “negro” bedeutet “schwarz”. Ist es möglich, dass der erste Negroni mit dem ebenfalls kräuterbitteren aber nachtschwarzen Fernet-Branca als Zutat gemixt wurde? Und cleveres Marketing der Marke Campari die Rezeptur später kaperte? Was auch immer zur Entstehung des Negroni Cocktail beigetragen haben mag. Freuen wir uns über einen fantastischen Drink und die fantastischen Geschichten, die ihn umranken.|Er ritt durch die amerikanische Prärie, er trat zum Rodeo an, zockte an den Kartentischen des Wilden Westens und unterrichtete die Fechtkunst in New York. Womöglich hatte der junge Abenteurer dort seine Leidenschaft für den Cocktail entdeckt. Zurück in Italien, kehrte er an einem Bartresen in Florenz ein.<br><br>Zur damaligen Zeit war der „Americano” sehr populär, der aus Campari, süßem Wermut und Soda Water besteht, beziehungsweise dessen Vorgänger: der „Milano-Torino“ Cocktail mit dem Bitter Campari aus Mailand und Wermut aus Turin. Dem Grafen war dieser Drink zu schwach und so forderte er den Bartender auf, die Mischung zu verstärken. Der ihn bedienende Barmann mit dem klingenden Namen Fosco Bruno Sabatino Scarselli griff zur Flasche Gin. Und voilá, der Negroni erblickte das Licht der Barwelt!<br><br>Eine Gedenktafel hängt an dem opulent ausgestatten Caffe Giacosa des Modeschöpfers und Designers Roberto Cavalli. Das Schild erinnert an den Vorgänger, die Bar Casoni, an deren Tresen der Negroni Cocktail einst Realität wurde.<br><br>Es war wohl im Jahr 1919, zu Beginn der Prohibition in den USA, als Bartender Fosco Scarselli erstmals die drei flüssigen Komponenten miteinander vermengte und dem Grafen Negroni und gleichsam dem italienischen Norden eine neue Getränkespezialität bescherte.<br><br>Ein Gang durch die Bars und Caffès des heutigen Florenz beschert leider zumeist wenig Negroni-Freude. Verwässertes Eis, billiger Wermut und runzlige Orangen sorgen dafür, dass die Aperitivo-Gäste doch eher auf einen Rebsaft aus den umliegenden, herrlichen Weingütern zurückgreifen. Das hätte sich Graf Camillo sicher nicht bieten lassen.
Nocello Cream|Martini|Shortdrink|Martiniglas||2 cl|Nocello|2 cl|Kaffeelikör|2 cl|Whisky|2 cl|Sahne|evtl|Schokoflocken|||||||||||1|2|1|0|2||0|Der Nocello Cream wird mit Eiswürfeln im Shaker zubereitet; dazu einfach alle Zutaten hineingeben und kräftig schütteln; anschließend in ein Cocktailglas abgießen und den Nocello Cream Cocktail genießen; gerne Baileys nutzen|normal||||Tatsächlich lässt sich zu diesem Cocktail nichts über seinen Ursprung herausfinden.|
Old Fashioned|Fashioned Twists|Shortdrink|Tumbler||6 cl|Whisky|0,5 cl |Zuckersirup|3 Spritzer|Angostura Bitter||Orange|||||||||||||2|0|0|0|3||0|Ein Rührglas mit Eis füllen; Whisky, Sirup und Angostura Bitters eingießen und etwa 1 Minute umrühren; in einen Tumbler mit frischem Eis abseihen; mit einer Orangenzeste abspritzen und garnieren. Twist: mit dunklem Zuckersirup probieren|normal|Der Urvater aller Cocktails||Wie bereitet man den Klassiker zu?|Der Old Fashioned ist nicht einfach nur ein Cocktail, sondern beschreibt durch die Zubereitungsart (Zucker, Schnaps, Bitters) eine ganze Reihe von Cocktails, die teilweise einfach die benutzte Spirituose als Präfix tragen, beispielsweise Tequila Old Fashioned. Kann man alles machen – am besten funktioniert der Old Fashioned durch die warmen Aromen aber tatsächlich mit fassgelagerten Spirituosen wie alten Rum-Sorten oder gutem Cognac. Auch Kombinationen, sogenannte Split Bases sind möglich, so ist etwa der genannte Oaxaca Old Fashioned von Phil Ward eine Kombination von Mezcal und Tequila.<br><br>Welcher Whisky ist der beste für einen Old Fashioned? Gute Frage – und sie ist voll und ganz von euch abhängig. Das Schöne an diesem Drink ist, dass er der Spirituose, mit der er hergestellt wird, absoluten Freiraum lässt. Man schmeckt den Whisky stark heraus, erlebt die alkoholischen Noten und die Aromen, reichert sie nur mit einer warmen Note und etwas Süße an.<br><br>Old Fashioned mit Bourbon: Die Standard-Variante schmeckt genau so, wie man sie aus den meisten Bars kennt. Nach Bourbon eben. <br><br>Old Fashioned mit Scotch: Gerade für einen Old Fashioned lohnt sich der Einsatz eines guten Scotch Whiskys, auch wenn das Aromenspiel mit den Angostura Bitters dann etwas schwierig wird. Chocolate Bitters sind hier meistens die schönere Variante. <br><br>Old Fashioned mit rauchigen Whiskys: Cocktails mit Peated Malts sind etwas, das man mögen muss – wie die rauchigen Whiskys selbst eben. Während dieses Experiment zum Beispiel beim Whisky Sour sehr oft nach hinten losgeht, funktioniert es  beim Old Fashioned hervorragend, zumindest wenn man nicht die wuchtigsten Rauchbomben benutzt. Durch die geringe Menge an weiteren Zutaten übertönen zu starke Rauchnoten alles, die Bitters schmeckt man kaum heraus. Außerdem beißt sich das Eis mit stark rauchigen Malts wie dem 10jährigen Laphroaig. Der Drink riecht dadurch ein wenig nach kaltem Aschenbecher. Sanftrauchige Malts wie die gängigen Qualitäten von Bowmore oder Talisker funktionieren, brauchen aber auch wieder die Chocolate Bitters, um die warmen Töne zu unterstützen.<br><br>Old Fashioned mit Rye Whisky: Definitiv einen Versuch Wert. Der Rye verträgt sich nicht nur großartig mit den Bitters, sondern schafft durch seine eigene Würzigkeit eine tolle Verbindung zu den Orangen-Aromen. Während ein Scotch den Old Fashioned stark verändert, bleibt der Rye dem Bourbon-Original, dass die meisten kennen, treu, verleiht ihm aber ein spannenderes Geschmacksdesign.|Den folgenden oder einen ähnlichen Absatz werdet ihr wohl immer lesen, wenn ihr einen Artikel zum Old Fashioned aufschlagt, darum halten wir uns kurz: Der Old Fashioned gilt als einer der ältesten, wenn nicht sogar als DER älteste Cocktail überhaupt. Er stammt aus dem 18. Jahrhundert und wurde seitdem Dutzende und Hunderte Male immer wieder abgewandelt. Was stets gleich blieb: die Kombination aus Zucker, Wasser, Spirituose und Bitters. Zu seiner Entstehung hieß der Old Fashioned noch schlicht und ergreifend Whisky Cocktail.<br><br>Gegen 1862 hielt der Barkeeper Jerry Thomas das Rezept für einen Old Fashioned zum ersten Mal schriftlich fest und verwendete damals anders als heute üblich eine Zitronenzeste für Aroma und Garnitur. Ursprünglich diente die Mixerei wohl nur dazu, eher grässliche Whiskys halbwegs genießbar zu machen. Deswegen hatte der Drink in der Prohibition seine Hochzeit, als man auf selbstgebrannte Widerwärtigkeiten angewiesen war. Ursprünglich verwendete man im Old Fashioned auch Rye Whiskey – den damaligen amerikanischen Standard-Whisky. Erst nach der Prohibition stieg man großflächig auf Bourbon um. Allerdings blieb es dabei nicht – und vor allem im Zuge der Cocktail-Renaissance der letzten Jahre machen auch andere Old Fashioneds wie der Don Lockwood oder der Oaxaca Old Fashioned von sich reden. Aber am bekanntesten ist nach wie vor die Original-Whisky-Variante.
Pep it|Brunch|Longdrink|Longdrinkglas||4 cl|Whiskylikör|1,5 cl |Zitronensaft|3 Tropfen|Tabasco|15 cl |Bitter Lemon||Gurke|||||||||||1|0|1|2|1||0|Einige Eiswürfel ins Glas geben und den Southern Comfort, den Zitronensaft und den Tabasco hinzufügen; anschließend mit Bitter Lemon auffüllen und umrühren.|normal|||||Southern Comfort Bartender Competition 2017 sucht die US-amerikanische Traditionsmarke aktuell nach Drinks, die auf kreative Weise den Whiskey-Likör mit Tabasco kombinieren. Nach dem neuen Motto „Let’s pep it with Southern Comfort“ und zur Inspiration der Wettbewerbsteilnehmer kreierte Adriano Paulus aus der „Negroni Bar“ in München den Signature-Drink „Pep It!“.
Piña Colada|Tiki||Hurricaneglas||6 cl|ungereifter Rum|2 BL|Cream of Coconut|10 cl|Ananassaft|1,5 cl |Limettensaft|2 cl|Sahne|||||||||||3|3|3|0|2||0|Alle Zutaten zusammen in den Shaker geben, die Sahne als allerletztes; Shaker mit Crushed Ice auffüllen, kräftig shaken; in Glas füllen, mit Crushed Ice auffüllen.|normal|||||
Planters Punch|Punches|Longdrink|Quatschglas||4,5 cl|Rum|3,5 cl|Orangensaft|3,5 cl|Ananassaft|2 cl|Zitronensaft|3 Dashes|Angostura Bitter|1 cl|Grenadine|1 cl|Zuckersirup|||||||1|2|3|1|1||0|Alles auf Eis im Cocktailshaker durchschütteln und in einen Tiki-Becher mit frischen Eiswürfeln abseihen; mit Minze, Orange, Kirschen und/oder Ananas dekorieren; Jamaica Rum verwenden|normal|||||
Raspberry Basil Collins|Fizz und Collins|Fruchtig|Longdrinkglas||5 cl|ungereifter Rum|2 cl|Limettensaft|2 cl|Honigwasser|6|Basilikum|6|Himbeeren||Soda|||||||||1|2|2|2|1||0| Himbeeren und das Basilikum in einen Shaker geben und leicht mit einem Stößel zerquetschen; dann einige Eiswürfel hinzugeben und dann die weiteren Zutaten bis auf das Mineralwasser hinzufügen und kräftig schütteln; anschließend durch ein Barsieb in ein mit Eiswürfeln gefülltes Longdrinkglas abgießen und mit Mineralwasser auffüllen|normal|||||
Manhattan|Klassiker|Shortdrink|Coupette||6 cl|Whisky|3 cl|roter Wermut|2 Spritzer|Angostura Bitter|||||||||||||||3|2|0|0|3||3|Alle Zutaten zusammen auf Eis rühren und in eine Coupette abseihen|normal|||||
Sazerac|Shortdrink||Tumbler||6 cl|Whisky|1|Würfelzucker|0,25 cl|Absinth|3 Dashes|Peychaud's Bitters|||||||||||||1|1|0|0|3||0|Würfelzucker oder Zuckersirup in ein  ein Rührglas geben; Bitters ins Glas träufeln und Zuckerwürfel falls vorhanden mit dem Barlöffel zerdrücken; Eiswürfel und Whiskey dazugeben und etwa 45 Sekunden rühre; die Innenseite eines zweiten, vorgekühlten Glases mit ein paar Tropfen Absinth  benetzen; Drink in das Glas abseihen (ohne Eis); mit einer Zitronenzeste abspritzen und nach Wunsch dazugeben|normal|||||
Scarlett O'Hara|Martini||Tumbler||4 cl|Whiskylikör|3 cl|Cranberrysaft|2 cl|Limettensaft|||||||||||||||1|2|2|1|2||0|Alle Zutaten mit einigen Eiswürfeln im Shaker kräftig schütteln; den Cocktail in das Glas abseihen und servieren.|normal|||||
Sex on the Beach|Punches|Klassiker|Hurricaneglas||4 cl|Wodka|4 cl|Pfirsichlikör|4 cl|Orangensaft|4 cl |Cranberrysaft|2 cl|Zitronensaft|||||||||||3|3|3|2|1||0|Alle Zutaten auf Eiswürfeln kräftig shaken; in ein Hurricaneglas voller Crushed Ice abseihen; mit einer Zitronenscheibe und einer Cocktail-Kirsche garnieren|normal|||||
Sidecar|Sours|Martini|Martiniglas||6 cl|Cognac|3 cl|Triple Sec|3 cl |Zitronensaft|||||||||||||||1|0|0|3|3||0|Alles zusammen auf Eis shaken; in ein vorgekühltes Martiniglas abseihen; mit einer Orangenzeste garnieren|normal|||||
Solero|Digestif|Martini|Longdrinkglas||2 cl|Wodka|1 cl|Vanillesirup|1 cl|Zitronensaft|3 cl|Orangensaft|5 cl|Maracujasaft|Optional|Sahne|||||||||1|2|3|1|1||0|Alle Zutaten miteinander vermengen (wenn vorhanden im Elektromixer) und anschließend in ein mit Eiswürfeln gefülltes Longdrinkglas abgießen|normal|||||
Tequila Sunrise|Punches||Hurricaneglas||6 cl |Tequila|1,5 cl|Triple Sec|7,5 cl|Orangensaft|2 cl |Limettensaft|1 cl|Grenadine|||||||||||3|3|2|1|2||0|Grenadine in ein Glas voll mit Eis geben; restliche Zutaten auf Eis shaken und abseihen, dabei die Schichtung beibehalten; Bei Bedarf kurz umrühren; mit Orangenscheibe und Kirsche garnieren|normal|||||Dieser Drink hat seine frühsten Wurzeln in den 1920ern: In der Rennbahn von Agua Caliente im Bundesstaat Tijuana wurde damals diese Variante mit Tequila, Grenadine, Zitronenlimonade und Crème de Cassis ausgeschenkt. Während der Prohibition lernten die Besucher aus den USA, die sich hier von der Trockenheit zu Hause erholten, den Drink kennen und verbreiteten ihn nach dem Ende der Prohibition 1933 auch zu Hause.<br><br>Weil es in den USA aber kaum Cassis gab, dafür aber vor allem in Kalifornien jede Menge Orangen, ersetzte man die Limonade durch O-Saft und den Cassis durch … naja, erstmal durch gar nichts. Die heute weitverbreitete Grenadine kam in den 1970ern dazu, zum ersten Mal vermutlich eingesetzt von Bobby Lozoff und Billy Rice, zwei Bartendern aus Sausalito. Weil in Ihrer Bar “The Trident” im Jahr 1972 die Kick-Off-Party zur Tour der Rolling Stones Tor stattfand, soll der Legende nach Mick Jagger sich in diese modernen Interpretation verliebt haben und aktiv dabei mitgeholfen haben, sie über die kompletten USA hinweg bekannt zu machen. Keith Richards nannte die Tour in seiner Biographie sogar die “Cocaine and Tequila Sunrise Tour”.
Tropicana|Fruchtig|Longdrink|Hurricaneglas||6 cl|Cachaça|1 cl|Creme de Bananes|1 cl|Kokossirup|1 cl|Blue Curacao|6 cl|Orangensaft|6 cl|Maracujasaft|||||||||1|3|2|0|1||0|Alles außer Blue Curacao shaken und abseihen auf ein mit Eis gefülltes Glas; Blue Curacao hinzufügen und Schichtung beibehalten; mit Orangenscheibe garnieren|normal|||||
White Lady|Sours||Coupette||6 cl |Gin|2 cl|Triple Sec|1 cl|Zuckersirup|3 cl|Zitronensaft|2 Spritzer|Angostura Bitter|1|Eiweiß|||||||||2|2|0|3|3||0|Dry Shake; anschließend mit Eis shaken und abseihen; mit Zitronenzeste abspritzen und garnieren|normal|||||
White Russian|Espresso|Digestif|Tumbler||6 cl|Wodka|3 cl|Kaffeelikör|3 cl|Sahne|||||||||||||||2|1|0|0|2||0|Sahne leicht anschlagen, sodass sie gerade noch flüssig ist; Tumbler mit Eiswürfeln füllen; Wodka und Kaffeelikör einfüllen und kurz umrühren; mit Sahne toppen und noch einmal kurz umrühren, sodass die Schichtung erhalten bleibt|normal||||Der White Russian ist das Lieblingsgetränk der Hauptfigur des von den Coen-Brüdern gedrehten Spielfilms The Big Lebowski von 1998. Dort verwendet „The Dude“ allerdings statt angeschlagener Sahne Half & Half. Dabei handelt es sich um ein in den Vereinigten Staaten angebotenes Fertigprodukt, dessen Fettgehalt von etwa 12,5 % zwischen Sahne und Milch angesiedelt ist. Außerdem die Schwester des Black Russian. Dieser entspricht in der Zubereitung dem White Russian, jedoch ohne Sahne.  |
Swimming Pool|Tiki|Longdrink|Hurricaneglas||2 cl|Wodka|2 cl|ungereifter Rum|1 cl|Blue Curacao|2 cl|Cream of Coconut|2 cl|Sahne|||||||||||3|3|3|0|1||0|Alles außer Blue Curacao shaken und abseihen auf ein mit Eis gefülltes Glas; Blue Curacao hinzufügen, dabei nicht auf Schichtung achten; mit Ananas garnieren|normal|||||
Whisky Soda|Longdrink||Longdrinkglas||6 cl|Whisky|12 cl|Soda|||||||||||||||||2|0|0|0|1||0|Whisky in ein gerne vorgekühltes Glas geben; kleine Eiswürfel rein und rühren; einen großen Eiswürfel dazu; Soda dazugeben und kurz rühren|versteckt|Eine Schandtat.||||
Clover Club|Fruchtig|Sours|Coupette||6 cl|Gin|3 cl|Zitronensaft|2 cl|Himbeersirup|3|Himbeeren|1|Eiweiß|||||||||||1|1|2|3|2||0|Himbeeren mit Barlöffel oder Stößel andrücken und mit Eis und allen weiteren Zutaten shaken; ohne Eis ein zweiter dry shake; in gerne vorgekühlte Coupette abseihen; mit frischen Himbeeren garnieren|normal|||||
Amaretto Sour|Sours|Shortdrink|Tumbler||4,5 cl|Amaretto|2 cl |Whisky|3 cl|Zitronensaft|1 BL|Zuckersirup|0,5|Eiweiß|||||||||||1|1|0|3|2||0|Erst ohne, anschließend mit Eis shaken; abseihen; mit Zitronenzeste und Cocktailkirsche garnieren|normal|||||
Hurricane|Tiki|Longdrink|Hurricaneglas||5 cl|ungereifter Rum|5 cl|gereifter Rum|3 cl|Limettensaft|3 cl|Orangensaft|1,5 cl|Zuckersirup|2 cl|Maracujasaft|1 BL|Grenadine|||||||2|3|2|1|3||0|Grenadine in ein Glas voll mit Eis geben; restliche Zutaten auf Eis shaken und abseihen, dabei die Schichtung größtenteils beibehalten; mit Crushed Ice überhäufen; mit Orangenscheibe und Kirsche  oder was auch immer da ist garnieren|normal|stramm.||||
Mexikaner|Shooter||Shotglas||10 cl|Korn|10 cl|Sangrita|20 cl|Tomatensaft||Salz||Pfeffer||Tabasco|||||||||2|0|3|0|2||0|Zutaten verrühren und in eine saubere Flasche geben; im Kühlschrank kalt stellen; in Shotgläsern servieren|versteckt|||||
Espresso Martini|Espresso|Shortdrink|Martiniglas|Coupette|4 cl|Wodka|4 cl|Kaffeelikör|4 cl|Espresso|||||||||||||||2|1|0|0|2||0|Auf Eis shaken (richtig kräftig für eine schöne Krone); abseihen auf eine gerne vorgekühltes Glas|normal|Das neue Kultgetränk||||Der Espresso Martini hat seine Wurzeln in den 80er Jahren und wurde von Barkeeper Dick Bradsell erfunden. Die Inspiration kam von einem berühmten Model, das sich einen Drink wünschte, der – frei übersetzt – “wach und blöd” macht. Eine unkomplizierte Anforderung, die zur Geburt eines ebenso unkomplizierten, aber genialen Cocktails führte.
Berry 51|Fruchtig|Shortdrink|Tumbler||3 cl|Cachaça|3 cl|Brombeerlikör|3 cl|Weißwein|3|Brombeeren|3|Himbeeren|||||||||||1|2|3|0|1||0|Hälfte der Beeren zerstoßen und mit Eis in den Tumbler geben; Rest shaken und abseihen|normal|||||Berry 51 ist ein perfekter Sommer-Cocktail! Wer den herrlich fruchtigen Cocktail erfunden hat, lässt sich schwer nachvollziehen. Tatsache ist aber, dass der Cocktail auf Basis von Cachaça, Brombeerlikör und Weißwein nicht nur für das Auge ein Highlight darstellt, sondern auch höchsten Trinkgenuss bereitet. Der Name Berry 51 ist auf den Cachaça 51 und die zum Rezept gehörenden Beeren zurückzuführen. Die frischen Brombeeren und Himbeeren, die dem erquickenden Cocktail zugefügt werden, harmonieren perfekt. Auch wenn der Berry 51 keine große Geschichte nachweisen kann, könnte er sich zum neuen Sommer-In-Getränk entwickeln und bietet eine wunderbare Cocktail-Alternative für alle Hugo oder Aperol-Spitz Liebhaber.
Grashopper|Digestif|Martini|Martiniglas||3 cl|Creme de Cacao weiß|3 cl|Pfefferminzlikör|3 cl|Sahne|||||||||||||||1|3|1|0|1||0|Alles shaken; in ein gerne gekühltes Glas ohne Eis abseihen|normal|||||
Chamble|Sours||Tumbler||4 cl|Gin|2 cl|Zitronensaft|1 cl|Zuckersirup|2 cl|Kirschlikör|6-8|Kirschen|||||||||||0|2|3|2|1||0|Kirschen in einem Tumbler mit dem Stößel andrücken; mit Crushed Ice auffüllen; Gin, Zitronensaft und Zuckersirup auf Eis shaken und in den Tumbler abseihen; Mit Kirschlikör toppen und mit Kirschen und Zitronenscheibe garnieren|normal|eine Abwandlung des Brambles|Eric|||
Singapore Sling|Punches|Fizz und Collins|Longdrinkglas||3 cl|Gin|1,5 cl|Kirschlikör|1,5 BL|Triple Sec|1,5 BL|Kräuterlikör|1 cl|Grenadine|1,5 cl|Limettensaft|1 Spritzer|Angostura Bitter|12 cl|Ananassaft|||||1|3|3|1|1||0|Auf Eis shaken; in ein mit Eiswürfeln gefülltes Glas abseihen. |normal|||||Die Bezeichnung Singapore Sling verwendet erstmals Harry Craddock in seinem einflussreichen Savoy Cocktail Book aus dem Jahr 1930. Er besteht aus Gin, Cherry Brandy und Zitronensaft und wird mit Sodawasser aufgefüllt. Direkt darunter folgt das Rezept eines Straits Sling für sechs Personen, der die gleichen Zutaten enthält, jedoch zusätzlich mit Bénédictine und Cocktailbitter verfeinert wird.<br><br>Die Rezeptur des heute im Raffles Hotel servierten, fruchtigen Singapore Sling mit Ananassaft, Grenadine und Orangenlikör wurde erst um 1936 notiert – zu einer Zeit, als in den Restaurants von Trader Vic und Don the Beachcomber Tiki-Cocktails mit Rum und Säften in Mode kamen.
Straits Sling|Longdrink||Hurricaneglas|Longdrinkglas|6 cl|Gin|1,5 cl|Kirschlikör|1,5 cl|Kräuterlikör|2 Spritzer|Angostura Bitter|2 Spritzer|Orange Bitter|3 cl|Zitronensaft||Soda|||||||1|1|0|1|2||1|Alles bis auf Soda auf Eis shaken; auf ein mit Eis gefülltes Glas abseiehn; mit Soda toppen; mit Strohhalm und Orangenscheibe und Cocktailkirsche garnieren. Eine andere seriöse Quelle empfiehlt Kirschwasser statt Kirschlikör. |normal|Der Vorläufer des Singapore Sling||Ein Balett, aufgeführt von Gin und Kräuterlikör|Herzstück des Drinks ist die Kombination aus Gin und dem Kräuterlikör D.O.M. Bénédictine. Letzterer ist, abgesehen von den wenigen Dashes Orange und Angostora Bitters, auch die einzige Süßequelle in dem Drink. Das verdeutlicht, wohin die Reise aromatisch geht: Der Straits Sling ist kein Drink für Leute, die am liebsten den Restlöffel Honig ablecken, mit dem sie ihren Ingwertee verrührt haben.<br><br>Man ist beim Blick auf die Rezeptur sogar versucht zu sagen: Eigentlich müsste da doch noch etwas Süßes rein. Muss es aber nicht. Der herbal-bittersüße Doppelpunch des mit 48% Vol. sehr kräftigen, französischen Klosterelixiers bildet ein ausreichend stabiles Rückgrat des Drinks. Um diesem herum tanzen Gin und Kirschwasser ihr knackiges Ballet, unterstützt von der Frische der Zitrone.|Der Straits Sling ist der direkte Vorfahre des Singapore Sling, quasi die erwachsene Version davon. Gut, ist auch nicht schwierig. Die Rezepte für seinen Nachfahren lesen sich meist so, als hätte jemand sich an Omas Hausbar bedient, weil auf der 80er-Jahre-Party der Schnaps ausgegangen ist. Tatsächlich muss man für die Story dieser süßen Verführung aber viel weiter zurückgehen in der Cocktail-Geschichte: Noch bevor das Wort “Cocktail” überhaupt so richtig bekannt war, noch vor die Zeit des ehrwürdigen Old Fashioned. Damals, Anfang des 18. Jahrhunderts war ein Sling ein Drink aus Spirituose, Wasser, Zucker und Muskatnuss – fügte man Bitters hinzu, war’s ein Bittered Sling. Und ließ man im Bittered Sling die Muskatnuss weg, war’s ein Cocktail.<br><br>Springen wir 100 Jahre nach vorn und tatsächlich nach Singapur: Irgendwann zwischen 1899 und 1915 erfindet der chinesische Bartender Ngiam Tong Boon einen Drink namens Straits Sling in der Bar des Raffles Hotels. Schon der hat nicht das geringste mit klassischen Slings zu tun - im Nachhinein ist das aber das geringste Problem. Die Kontroverse darum, ob der Straits Sling wirklich der Urvater des Singapore Sling ist und ob beide wirklich auf Boon zurückzuführen sind, ist enorm. Cocktail-Historiker schätzen die Wahrscheinlichkeit aufgrund von Zeitungsberichten aus dieser Zeit als hoch ein, Zweifel bleiben. Woran keine Zweifel bleiben: Das Original ist ein wahnsinnig guter Drink, den ihr euch als Fan klassischer Cocktails nicht entgehen lassen solltet. Als Freund von Singapore Slings aber vielleicht schon.
Pornstar Martini|Shortdrink|Aperitif|Martiniglas||4 cl|Wodka|4 cl|Passionsfruchtlikör|4 cl|Prosecco|2 cl|Limettensaft|1 cl|Vanillesirup||Passionsfrucht|||||||||2|2|2|1|1||0|Zwei Passionsfrüchte waschen und aufschneiden; die Kerne entfernen und drei Hälften in den Shaker geben; die restlichen Zutaten bis auf den Champagner ebenfalls hinzugeben und zusammen mit einigen Eiswürfeln kräftig schütteln; durch ein Barsieb in das zuvor gekühlte Cocktailglas abgießen; erst dann den Champagner dem Porn-Star-Martini zufügen; Die übrig gebliebene Hälfte der Passionsfrucht mit zum Porn Star Martini ins Glas geben.|normal|||Ist es ein Martini?|Nein. Der Pornstar Martini ist im eigentlichen Sinne kein Martini, da er deutlich zu viel abweichende Zutaten enthält. Der klassische Martini ist ein puristischer Drink, der mit Gin oder Vodka und meist trockenem Vermouth gemixt wird.|Der Pornstar Martini wurde Anfang der 2000er-Jahre von der Mixing-Legende Douglas Ankrah in der Townhouse Bar in London entwickelt. Ursprünglich war der Drink unter dem Namen Maverick Martini bekannt. Mit der Umbenennung in Pornstar Martini wurde der Cocktail dann richtig populär. Zur Erklärung für den Namen existieren zwei Versionen:<br>Douglas Ankrah nannte den Pornstar Martini so weil es ein Drink ist, der von einem Pornostar bestellt werden würde.<br>Der Pornstar Martini wurde so genannt, weil Douglas Ankrah von einem Besuch im Stripclub Mavericks Gentlemen’s Club in Kapstadt zu diesem Drink inspiriert wurde.<br>Welche oder ob überhaupt eine dieser Versionen stimmt bleibt wohl ungeklärt. Douglas Ankrah kann zur Auflösung jedenfalls nichts mehr beitragen, er verstarb unterwartet im Jahr 2021.
Aperol Paloma|Brunch||Weinglas||5 cl|Tequila|3 cl|Bitterlikör|5 cl|Triple Sec|5 cl|Grapefruitsaft|1,5 cl|Limettensaft|||||||||||1|2|1|1|2||1|Auf Eis shaken; abseihen; mit Grapefruit- und / oder Limettenscheibe garnieren; optional Zuckerrand|normal||||Die Neuauflage des Aperol Spritz. Aber ein bisschen strammer. |
Queens's Park Swizzle|Longdrink|Tiki|Longdrinkglas||6 cl|gereifter Rum|2 Spritzer|Angostura Bitter|3 cl|Limettensaft|1,5 cl |Zuckersirup|10 Blätter|Minze|||||||||||1|2|2|1|3||0|Minze und Zuckersirup sanft mit Stößel im Glas andrücken; restliche Zutaten mit Crushed Ice ins Glas geben und swizzlen; ggf. noch mehr Crushed Ice drauf; mit einem Zweig Minze garnieren; einige toppen den Drink mit Soda|normal|||Warum ein Swizzle?|Ein Swizzle ist eine sehr spezielle Variante eines Longdrink: Der Drink wird in einem hohen Glas gebaut, aber auf Crushed Ice statt auf Eiswürfeln. In dieses Crushed Ice steckt man einen Swizzle Stick, eine Mischung aus Schneebesen und diesem kleinen Rechen für den Zengarten auf Omas Schreibtisch. Den Stick steckt man ins Crushed Ice und reibt ihn schnell zwischen den Händen hin und her, als würde man im Survivalmodus ein Lagerfeuer mit zwei Stöckchen anzünden wollen. Dadurch passiert etwas Ähnliches, als würdet ihr den Drink rühren, nur extremer. Cocktail inklusive Glas werden extrem kalt und der Schmelzwasserpegel steigt auf ein Level, für das ihr den Drink sonst shaken müsstest. Eine spannende Zubereitungsart mit ganz eigenem Charme, von dem vor allem Drinks mit kräftigen Rum-Noten profitieren.|Einen solchen Swizzle entwickelt man irgendwann vor 1920 im Queen’s Park Hotel, das 1895 in Port of Spain eröffnetwurde, der Hauptstadt von Trinidad und Tobago. Kennt man den Zwei-Insel-Staat heute selbst für guten Rum, war das damals noch anderes, weswegen die Bartender auf Demerara Rum zurückgriffen, so nennt man den Rum aus dem nahen Guyana. Trader Vic, der Erfinder des Mai Tai und einer der Urväter der Tiki-Bewegung nennt den Queen’s Park Swizzle 1946 “Die schönste Form der Anästhesie, die es heute gibt”. Das Hotel gibt es heute nicht mehr. Anders als etwa beim Royal Hawaiian Mai Tai oder beim Singapore Sling hat sich hier also nie eine Cocktail-Pilgerstätte etabliert, in der enttäuschte Connaisseurs verwaschene Touri-Varianten ihrer Lieblingsdrinks vorgesetzt bekommen. Schade um das Hotel – aber gar nicht mal so schlecht für diesen schlichten Geniestreich.
